path,p,card,supported,extreme,unsupported,min1,min2,max1,max2,width1,width2,filter_time,spCard1,spCard2,spSupported1,spSupported2,spExtreme1,spExtreme2,spUnsupported1,spUnsupported2,spCard3,spSupported3,spExtreme3,spUnsupported3,spCard4,spSupported4,spExtreme4,spUnsupported4,spCard5,spSupported5,spExtreme5,spUnsupported5,min3,max3,width3,min4,max4,width4,min5,max5,width5
results/algorithm1/alg1-prob-4-100|100-ll-2_4.json,4,4245,786,786,3459,763,719,19706,19992,18943,19273,0.1029,100,100,100,100,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,19843,19221,867,19919,19052,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-ll-2_5.json,4,4166,807,807,3359,1330,525,19716,19984,18386,19459,0.1094,100,100,100,100,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709,19825,19116,1227,19983,18756,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-mm-2_1.json,4,2942,178,178,2764,139,112,19069,19479,18930,19367,0.1002,100,100,32,39,32,39,68,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19449,19425,32,19834,19802,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-mm-2_2.json,4,2805,175,175,2630,300,296,19824,19452,19524,19156,0.1281,100,100,33,31,33,31,67,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,19517,19419,20,19587,19567,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-mm-2_3.json,4,3071,202,202,2869,94,144,19611,19833,19517,19689,0.116,100,100,39,37,39,37,61,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,19668,19608,49,19723,19674,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-mm-2_4.json,4,2656,155,155,2501,163,38,19455,19256,19292,19218,0.0888,100,100,32,37,32,37,68,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,19609,19563,47,19668,19621,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-mm-2_5.json,4,2870,189,189,2681,307,241,19569,19813,19262,19572,0.0928,100,100,39,33,39,33,61,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,19669,19586,21,19568,19547,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-ul-2_1.json,4,3039,340,340,2699,165,319,19398,19334,19233,19015,0.1143,100,100,100,24,100,24,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,19620,19497,315,19074,18759,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-ul-2_2.json,4,3002,336,336,2666,235,342,19466,19433,19231,19091,0.1167,100,100,100,24,100,24,0,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,19503,19452,224,19173,18949,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-ul-2_3.json,4,2624,291,291,2333,254,118,19369,19457,19115,19339,0.0997,100,100,100,19,100,19,0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,19618,19345,448,19794,19346,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-ul-2_4.json,4,2632,262,262,2370,286,816,19408,19392,19122,18576,0.1004,100,100,100,17,100,17,0,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,19942,19417,535,18904,18369,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-ul-2_5.json,4,2833,316,316,2517,546,493,19224,19763,18678,19270,0.1025,100,100,100,21,100,21,0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713,19807,19094,771,19718,18947,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-uu-2_1.json,4,2598,98,98,2500,189,125,18921,19149,18732,19024,0.0947,100,100,19,25,19,25,81,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,19793,19672,365,19399,19034,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-uu-2_2.json,4,2274,77,77,2197,243,78,19139,19522,18896,19444,0.1044,100,100,19,16,19,16,81,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,19776,19670,233,19231,18998,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-uu-2_3.json,4,2508,90,90,2418,156,140,18925,19308,18769,19168,0.1217,100,100,21,19,21,19,79,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,19702,19516,218,19588,19370,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-uu-2_4.json,4,2322,90,90,2232,72,73,19235,19082,19163,19009,0.1019,100,100,21,19,21,19,79,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,19029,18713,78,19653,19575,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100-uu-2_5.json,4,2502,88,88,2414,178,313,19095,19462,18917,19149,0.1005,100,100,19,25,19,25,81,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,19214,18952,169,19238,19069,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-lll-3_1.json,4,55538,2757,2757,52781,908,1218,29642,29779,28734,28561,3.1066,100,100,100,100,100,100,0,0,100,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,1210,29389,28179,1435,29341,27906,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-lll-3_2.json,4,56999,2736,2736,54263,923,985,29504,29944,28581,28959,3.2549,100,100,100,100,100,100,0,0,100,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,705,29444,28739,1106,29631,28525,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-lll-3_3.json,4,55060,2742,2742,52318,543,1473,29927,29806,29384,28333,3.2125,100,100,100,100,100,100,0,0,100,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,1010,29512,28502,1634,29516,27882,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-lll-3_4.json,4,55060,2757,2757,52303,358,843,29572,29821,29214,28978,3.2158,100,100,100,100,100,100,0,0,100,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,738,29468,28730,1689,29889,28200,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-lll-3_5.json,4,56632,2800,2800,53832,858,1517,29456,29799,28598,28282,3.3616,100,100,100,100,100,100,0,0,100,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,1806,29804,27998,1252,29750,28498,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-mmm-3_1.json,4,31680,518,518,31162,442,385,29239,29229,28797,28844,2.3149,100,100,32,38,32,38,68,62,100,31,31,69,NA,NA,NA,NA,NA,NA,NA,NA,53,28828,28775,74,29263,29189,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-mmm-3_2.json,4,35895,545,545,35350,77,381,29536,29746,29459,29365,2.3961,100,100,39,32,39,32,61,68,100,31,31,69,NA,NA,NA,NA,NA,NA,NA,NA,125,28767,28642,34,29610,29576,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-mmm-3_3.json,4,30643,454,454,30189,457,276,29353,29320,28896,29044,2.0726,100,100,37,32,37,32,63,68,100,33,33,67,NA,NA,NA,NA,NA,NA,NA,NA,212,29544,29332,199,28779,28580,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-mmm-3_4.json,4,31765,501,501,31264,321,349,29386,29394,29065,29045,2.3657,100,100,39,32,39,32,61,68,100,33,33,67,NA,NA,NA,NA,NA,NA,NA,NA,155,29512,29357,22,28930,28908,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-mmm-3_5.json,4,30703,588,588,30115,567,451,29328,29727,28761,29276,2.09,100,100,37,38,37,38,63,62,100,33,33,67,NA,NA,NA,NA,NA,NA,NA,NA,153,28998,28845,528,29649,29121,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-ull-3_1.json,4,35429,1569,1569,33860,318,1237,29467,29272,29149,28035,2.2689,100,100,100,100,100,100,0,0,100,24,24,76,NA,NA,NA,NA,NA,NA,NA,NA,1039,29488,28449,1562,28936,27374,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-ull-3_2.json,4,38140,1519,1519,36621,225,394,29475,29694,29250,29300,2.4011,100,100,100,100,100,100,0,0,100,25,25,75,NA,NA,NA,NA,NA,NA,NA,NA,505,29028,28523,774,29263,28489,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-ull-3_3.json,4,37812,1554,1554,36258,424,797,29578,29474,29154,28677,2.4028,100,100,100,100,100,100,0,0,100,28,28,72,NA,NA,NA,NA,NA,NA,NA,NA,804,29352,28548,804,28625,27821,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-ull-3_4.json,4,35063,1504,1504,33559,257,721,29000,29631,28743,28910,2.232,100,100,100,100,100,100,0,0,100,26,26,74,NA,NA,NA,NA,NA,NA,NA,NA,699,29253,28554,1333,29792,28459,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-ull-3_5.json,4,29047,1340,1340,27707,475,789,29594,29844,29119,29055,2.0059,100,100,100,100,100,100,0,0,100,16,16,84,NA,NA,NA,NA,NA,NA,NA,NA,621,29359,28738,783,28740,27957,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-uuu-3_1.json,4,15465,271,271,15194,77,126,28738,28522,28661,28396,1.7708,100,100,21,19,21,19,79,81,100,24,24,76,NA,NA,NA,NA,NA,NA,NA,NA,356,28680,28324,154,28834,28680,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-uuu-3_2.json,4,16377,232,232,16145,278,314,28790,29440,28512,29126,1.6405,100,100,19,25,19,25,81,75,100,16,16,84,NA,NA,NA,NA,NA,NA,NA,NA,284,29104,28820,236,28604,28368,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-uuu-3_3.json,4,14523,240,240,14283,130,88,28867,28365,28737,28277,1.8828,100,100,17,19,17,19,83,81,100,28,28,72,NA,NA,NA,NA,NA,NA,NA,NA,534,29024,28490,215,28422,28207,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-uuu-3_4.json,4,17791,282,282,17509,154,63,28877,29026,28723,28963,1.8395,100,100,16,24,16,24,84,76,100,28,28,72,NA,NA,NA,NA,NA,NA,NA,NA,267,29384,29117,231,27860,27629,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100-uuu-3_5.json,4,17715,274,274,17441,183,255,28519,29618,28336,29363,1.8812,100,100,25,16,25,16,75,84,100,26,26,74,NA,NA,NA,NA,NA,NA,NA,NA,227,28934,28707,112,28647,28535,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-llll-4_1.json,4,327498,NA,6287,NA,1402,1172,39654,39639,38252,38467,39.0252,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,NA,NA,NA,NA,708,38882,38174,1372,39313,37941,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-llll-4_2.json,4,357441,NA,6685,NA,937,1634,38981,39662,38044,38028,41.7833,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,NA,NA,NA,NA,1944,39635,37691,1741,39713,37972,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-llll-4_3.json,4,359349,NA,6488,NA,1089,1665,39412,39826,38323,38161,42.1575,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,NA,NA,NA,NA,1881,39415,37534,2186,39554,37368,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-llll-4_4.json,4,351695,NA,6409,NA,1490,1003,39410,39635,37920,38632,41.5007,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,NA,NA,NA,NA,1487,39002,37515,2561,39547,36986,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-llll-4_5.json,4,336522,NA,6409,NA,1266,767,39643,39550,38377,38783,38.5599,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,NA,NA,NA,NA,330,39049,38719,1384,39540,38156,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-mmmm-4_1.json,4,178680,1053,1053,177627,431,472,39010,38916,38579,38444,22.9673,100,100,32,37,32,37,68,63,100,33,33,67,100,33,33,67,NA,NA,NA,NA,240,39046,38806,328,38081,37753,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-mmmm-4_2.json,4,179361,1242,1242,178119,518,663,38789,38769,38271,38106,23.6798,100,100,39,38,39,38,61,62,100,33,33,67,100,33,33,67,NA,NA,NA,NA,157,39448,39291,319,38606,38287,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-mmmm-4_3.json,4,186247,1308,1308,184939,490,559,38991,39627,38501,39068,24.5545,100,100,39,37,39,37,61,63,100,38,38,62,100,33,33,67,NA,NA,NA,NA,137,38687,38550,383,39238,38855,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-mmmm-4_4.json,4,191186,1254,1254,189932,491,501,38943,39019,38452,38518,25.4244,100,100,39,38,39,38,61,62,100,37,37,63,100,33,33,67,NA,NA,NA,NA,135,39562,39427,60,38522,38462,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-mmmm-4_5.json,4,196076,1301,1301,194775,568,453,39344,39299,38776,38846,25.8909,100,100,37,37,37,37,63,63,100,38,38,62,100,31,31,69,NA,NA,NA,NA,165,38640,38475,285,39567,39282,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-uull-4_1.json,4,142601,NA,2479,NA,970,278,38569,39175,37599,38897,17.8878,100,100,100,100,100,100,0,0,100,25,25,75,100,26,26,74,NA,NA,NA,NA,300,39426,39126,1238,39393,38155,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-uull-4_2.json,4,121357,NA,2380,NA,422,470,38951,39598,38529,39128,15.1079,100,100,100,100,100,100,0,0,100,21,21,79,100,16,16,84,NA,NA,NA,NA,273,39558,39285,756,38840,38084,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-uull-4_3.json,4,145156,NA,2579,NA,1381,626,38696,38910,37315,38284,19.2579,100,100,100,100,100,100,0,0,100,24,24,76,100,25,25,75,NA,NA,NA,NA,786,39383,38597,1502,38698,37196,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-uull-4_4.json,4,147600,NA,2425,NA,191,1081,38530,39206,38339,38125,18.6227,100,100,100,100,100,100,0,0,100,25,25,75,100,26,26,74,NA,NA,NA,NA,1178,39344,38166,1559,39316,37757,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-uull-4_5.json,4,134464,NA,2383,NA,492,874,39135,39402,38643,38528,16.901,100,100,100,100,100,100,0,0,100,16,16,84,100,28,28,72,NA,NA,NA,NA,775,39707,38932,1078,38221,37143,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-uuuu-4_1.json,4,69674,NA,614,NA,208,121,38332,38955,38124,38834,15.4213,100,100,21,16,21,16,79,84,100,28,28,72,100,25,25,75,NA,NA,NA,NA,366,39456,39090,406,37936,37530,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-uuuu-4_2.json,4,71351,650,650,70701,245,157,37799,38314,37554,38157,14.6695,100,100,19,24,19,24,81,76,100,28,28,72,100,26,26,74,NA,NA,NA,NA,356,39096,38740,372,38267,37895,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-uuuu-4_3.json,4,53446,549,549,52897,178,106,38040,38087,37862,37981,10.7259,100,100,17,19,17,19,83,81,100,28,28,72,100,26,26,74,NA,NA,NA,NA,561,38740,38179,257,38330,38073,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-uuuu-4_4.json,4,78469,646,646,77823,112,182,37634,38531,37522,38349,15.1765,100,100,21,24,21,24,79,76,100,25,25,75,100,26,26,74,NA,NA,NA,NA,206,39090,38884,369,38346,37977,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100-uuuu-4_5.json,4,61222,530,530,60692,226,227,37532,38469,37306,38242,12.3707,100,100,17,21,17,21,83,79,100,19,19,81,100,26,26,74,NA,NA,NA,NA,328,39386,39058,361,38675,38314,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-lllll-5_1.json,4,1487882,NA,12951,NA,613,1907,48996,49501,48383,47594,286.3185,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,100,0,2005,49116,47111,2313,49602,47289,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-lllll-5_2.json,4,1439095,NA,12620,NA,1569,1120,49029,49394,47460,48274,285.1942,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,100,0,1625,48784,47159,3050,49510,46460,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-lllll-5_3.json,4,1442819,NA,12606,NA,1680,949,48618,49352,46938,48403,282.3562,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,100,0,1119,48762,47643,2237,49383,47146,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-lllll-5_4.json,4,1380556,NA,12527,NA,1500,1834,49375,49521,47875,47687,284.2514,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,100,0,1191,48786,47595,2381,49051,46670,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-lllll-5_5.json,4,1383274,NA,12589,NA,1753,1891,49352,49468,47599,47577,277.2024,100,100,100,100,100,100,0,0,100,100,100,0,100,100,100,0,100,100,100,0,1833,48865,47032,2209,49018,46809,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-mmmmm-5_1.json,4,751305,2311,2311,748994,898,618,48725,49063,47827,48445,159.3287,100,100,37,37,37,37,63,63,100,33,33,67,100,38,38,62,100,33,33,67,258,48639,48381,564,48396,47832,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-mmmmm-5_2.json,4,679657,2091,2091,677566,943,586,47823,48546,46880,47960,133.0195,100,100,32,37,32,37,68,63,100,33,33,67,100,38,38,62,100,33,33,67,222,48534,48312,547,48200,47653,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-mmmmm-5_3.json,4,725230,1974,1974,723256,661,532,48092,48113,47431,47581,150.562,100,100,32,37,32,37,68,63,100,33,33,67,100,33,33,67,100,31,31,69,242,48059,47817,520,47938,47418,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-mmmmm-5_4.json,4,710217,2144,2144,708073,337,480,47840,48685,47503,48205,143.8475,100,100,32,39,32,39,68,61,100,38,38,62,100,32,32,68,100,37,37,63,148,48723,48575,72,48824,48752,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-mmmmm-5_5.json,4,669361,2158,2158,667203,807,659,47697,48620,46890,47961,139.4329,100,100,32,39,32,39,68,61,100,33,33,67,100,38,38,62,100,33,33,67,165,48581,48416,370,47647,47277,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-uuull-5_1.json,4,386315,NA,3547,NA,778,1015,47831,48558,47053,47543,71.2154,100,100,100,100,100,100,0,0,100,19,19,81,100,24,24,76,100,26,26,74,1351,49108,47757,2055,48940,46885,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-uuull-5_2.json,4,357061,NA,3542,NA,1167,1156,48711,48903,47544,47747,70.3506,100,100,100,100,100,100,0,0,100,17,17,83,100,25,25,75,100,28,28,72,1006,48947,47941,1134,47297,46163,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-uuull-5_3.json,4,315687,NA,3491,NA,1097,628,48720,48312,47623,47684,62.3505,100,100,100,100,100,100,0,0,100,19,19,81,100,19,19,81,100,28,28,72,1190,48641,47451,1840,49087,47247,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-uuull-5_4.json,4,382926,NA,3723,NA,437,979,48519,49254,48082,48275,71.795,100,100,100,100,100,100,0,0,100,21,21,79,100,16,16,84,100,25,25,75,697,49322,48625,732,48498,47766,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-uuull-5_5.json,4,312764,NA,3170,NA,967,1265,47982,49091,47015,47826,55.7126,100,100,100,100,100,100,0,0,100,17,17,83,100,16,16,84,100,26,26,74,1185,49538,48353,1363,48064,46701,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-uuuuu-5_1.json,4,220564,1123,1123,219441,202,362,48009,48708,47807,48346,65.8238,100,100,21,25,21,25,79,75,100,16,16,84,100,24,24,76,100,28,28,72,547,48528,47981,286,46956,46670,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-uuuuu-5_2.json,4,161577,907,907,160670,348,401,47397,48601,47049,48200,51.744,100,100,17,19,17,19,83,81,100,25,25,75,100,16,16,84,100,26,26,74,426,48788,48362,379,47691,47312,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-uuuuu-5_3.json,4,127389,808,808,126581,359,393,47978,48197,47619,47804,40.0534,100,100,17,19,17,19,83,81,100,25,25,75,100,16,16,84,100,19,19,81,613,48285,47672,363,47713,47350,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-uuuuu-5_4.json,4,150881,935,935,149946,262,364,48011,48258,47749,47894,44.1742,100,100,17,25,17,25,83,75,100,16,16,84,100,19,19,81,100,25,25,75,566,48306,47740,396,47382,46986,NA,NA,NA
results/algorithm1/alg1-prob-4-100|100|100|100|100-uuuuu-5_5.json,4,164774,992,992,163782,210,377,47456,48497,47246,48120,51.4815,100,100,17,25,17,25,83,75,100,16,16,84,100,24,24,76,100,26,26,74,382,48553,48171,289,47007,46718,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-ll-2_1.json,4,11670,1665,1665,10005,755,223,19927,19942,19172,19719,0.3323,200,200,200,200,200,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,19762,19159,436,19921,19485,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-ll-2_2.json,4,11828,1689,1689,10139,564,699,19838,19733,19274,19034,0.3451,200,200,200,200,200,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,19884,19426,773,19834,19061,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-ll-2_3.json,4,12016,1676,1676,10340,633,388,19807,19600,19174,19212,0.3315,200,200,200,200,200,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044,19699,18655,685,19929,19244,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-ll-2_4.json,4,11101,1636,1636,9465,132,459,19866,19894,19734,19435,0.3365,200,200,200,200,200,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,19824,19489,553,19838,19285,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-ll-2_5.json,4,11680,1677,1677,10003,242,624,19824,19850,19582,19226,0.3346,200,200,200,200,200,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,19868,19498,853,19906,19053,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-mm-2_1.json,4,6944,367,367,6577,30,41,19611,19956,19581,19915,0.3522,200,200,68,58,68,58,132,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,19670,19547,69,19928,19859,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-mm-2_2.json,4,7468,255,255,7213,87,21,19858,19917,19771,19896,0.332,200,200,43,50,43,50,157,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,19803,19659,109,19961,19852,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-mm-2_3.json,4,8020,308,308,7712,12,118,19619,19841,19607,19723,0.3472,200,200,54,55,54,55,146,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,19789,19755,41,19780,19739,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-mm-2_4.json,4,8020,308,308,7712,12,118,19619,19841,19607,19723,0.3199,200,200,54,55,54,55,146,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,19789,19755,41,19780,19739,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-mm-2_5.json,4,7874,234,234,7640,191,39,19813,19909,19622,19870,0.3283,200,200,43,41,43,41,157,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,19691,19551,21,19898,19877,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-ul-2_1.json,4,6779,567,567,6212,195,68,19379,19783,19184,19715,0.5275,200,200,200,30,200,30,0,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,19616,19579,303,19851,19548,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-ul-2_2.json,4,7174,539,539,6635,124,445,19649,19453,19525,19008,0.311,200,200,200,33,200,33,0,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,19813,19570,449,19596,19147,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-ul-2_3.json,4,6997,559,559,6438,181,462,19391,19703,19210,19241,0.3171,200,200,200,30,200,30,0,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,19602,19368,455,19901,19446,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-ul-2_4.json,4,7284,551,551,6733,494,282,19573,19430,19079,19148,0.3171,200,200,200,33,200,33,0,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,19842,19595,362,19533,19171,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-ul-2_5.json,4,7057,594,594,6463,146,284,19792,19632,19646,19348,0.3178,200,200,200,25,200,25,0,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,19786,19623,432,19647,19215,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-uu-2_1.json,4,5675,108,108,5567,109,64,19468,19891,19359,19827,0.3057,200,200,20,25,20,25,180,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19592,19573,96,19669,19573,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-uu-2_2.json,4,5761,108,108,5653,4,94,19656,19660,19652,19566,0.3262,200,200,20,25,20,25,180,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,19631,19596,67,19410,19343,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-uu-2_3.json,4,5656,99,99,5557,5,86,19701,19765,19696,19679,0.3245,200,200,20,27,20,27,180,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,19550,19432,97,19460,19363,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-uu-2_4.json,4,5813,134,134,5679,111,45,19126,19372,19015,19327,0.3355,200,200,33,30,33,30,167,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,19487,19464,44,19565,19521,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200-uu-2_5.json,4,5437,114,114,5323,87,34,19258,19797,19171,19763,0.3244,200,200,20,30,20,30,180,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,19453,19431,83,19678,19595,NA,NA,NA
results/algorithm1/alg1-prob-4-200|200|200-lll-3_1.json,4,172856,NA,5887,NA,1003,623,29675,29758,28672,29135,18.39,200,200,200,200,200,200,0,0,200,200,200,0,NA,NA,NA,NA,NA,NA,NA,NA,532,29809,29277,921,29751,28830,NA,NA,NA
