prefix,Y1_size,Y2_size,U,U_time,dominated_points,dominated_relative_Y2,t1,t2,s1,s2,seed,ub_level
u-l_200_200_0.75_3_,200,200,182,6.204271078109741,0,0.0,u,l,200,200,3,0.75
u-l_200_200_0.75_4_,200,200,189,7.265377998352051,0,0.0,u,l,200,200,4,0.75
u-l_200_200_0.75_5_,200,200,195,6.475192070007324,0,0.0,u,l,200,200,5,0.75
u-m_200_200_0.75_1_,200,200,161,7.11669397354126,0,0.0,u,m,200,200,1,0.75
u-m_200_200_0.75_2_,200,200,164,5.317015171051025,0,0.0,u,m,200,200,2,0.75
u-m_200_200_0.75_3_,200,200,157,4.674254894256592,0,0.0,u,m,200,200,3,0.75
u-m_200_200_0.75_4_,200,200,159,6.098720073699951,0,0.0,u,m,200,200,4,0.75
u-m_200_200_0.75_5_,200,200,163,5.061548948287964,0,0.0,u,m,200,200,5,0.75
u-u_200_200_0.75_1_,200,200,230,13.664559125900269,0,0.0,u,u,200,200,1,0.75
u-u_200_200_0.75_2_,200,200,288,10.671308994293213,0,0.0,u,u,200,200,2,0.75
u-u_200_200_0.75_3_,200,200,201,7.261192798614502,0,0.0,u,u,200,200,3,0.75
u-u_200_200_0.75_4_,200,200,212,8.524888038635254,0,0.0,u,u,200,200,4,0.75
u-u_200_200_0.75_5_,200,200,475,290.1618950366974,1,0.005,u,u,200,200,5,0.75
l-l_200_200_all_1_,200,200,1179,173.82618498802185,0,0.0,l,l,200,200,1,all
l-l_200_200_all_2_,200,200,1180,165.0189130306244,0,0.0,l,l,200,200,2,all
l-l_200_200_all_3_,200,200,741,74.87896800041199,0,0.0,l,l,200,200,3,all
l-l_200_200_all_4_,200,200,1156,159.1056888103485,1,0.005,l,l,200,200,4,all
l-l_200_200_all_5_,200,200,1136,260.2251331806183,0,0.0,l,l,200,200,5,all
l-m_200_200_all_1_,200,200,1259,120.01621508598328,79,0.395,l,m,200,200,1,all
l-m_200_200_all_2_,200,200,976,75.03707385063171,87,0.435,l,m,200,200,2,all
l-m_200_200_all_3_,200,200,1089,86.74194097518921,79,0.395,l,m,200,200,3,all
l-m_200_200_all_4_,200,200,926,68.59534907341003,76,0.38,l,m,200,200,4,all
l-m_200_200_all_5_,200,200,1182,82.13642692565918,87,0.435,l,m,200,200,5,all
l-u_200_200_all_1_,200,200,603,22.06175994873047,193,0.965,l,u,200,200,1,all
l-u_200_200_all_2_,200,200,470,19.033468008041382,194,0.97,l,u,200,200,2,all
l-u_200_200_all_3_,200,200,484,16.816769123077393,195,0.975,l,u,200,200,3,all
l-u_200_200_all_4_,200,200,789,30.56893801689148,182,0.91,l,u,200,200,4,all
l-u_200_200_all_5_,200,200,622,29.510495901107788,187,0.935,l,u,200,200,5,all
m-l_200_200_all_1_,200,200,368,27.112305879592896,0,0.0,m,l,200,200,1,all
m-l_200_200_all_2_,200,200,398,26.741497039794922,0,0.0,m,l,200,200,2,all
m-l_200_200_all_3_,200,200,488,40.90361213684082,0,0.0,m,l,200,200,3,all
m-l_200_200_all_4_,200,200,406,28.43105983734131,0,0.0,m,l,200,200,4,all
m-l_200_200_all_5_,200,200,689,70.39394688606262,0,0.0,m,l,200,200,5,all
m-m_200_200_all_1_,200,200,1751,209.0224997997284,100,0.5,m,m,200,200,1,all
m-m_200_200_all_2_,200,200,1523,187.65412187576294,111,0.555,m,m,200,200,2,all
m-m_200_200_all_3_,200,200,1167,119.31882190704346,73,0.365,m,m,200,200,3,all
m-m_200_200_all_4_,200,200,1528,168.78607201576233,99,0.495,m,m,200,200,4,all
m-m_200_200_all_5_,200,200,1649,206.98754286766052,108,0.54,m,m,200,200,5,all
m-u_200_200_all_1_,200,200,506,17.73700785636902,160,0.8,m,u,200,200,1,all
m-u_200_200_all_2_,200,200,400,17.888915061950684,159,0.795,m,u,200,200,2,all
m-u_200_200_all_3_,200,200,464,16.28826379776001,163,0.815,m,u,200,200,3,all
m-u_200_200_all_4_,200,200,721,23.729366064071655,148,0.74,m,u,200,200,4,all
m-u_200_200_all_5_,200,200,573,28.959582328796387,156,0.78,m,u,200,200,5,all
u-l_200_200_all_1_,200,200,213,10.259678363800049,0,0.0,u,l,200,200,1,all
u-l_200_200_all_2_,200,200,214,8.316432237625122,0,0.0,u,l,200,200,2,all
u-l_200_200_all_3_,200,200,200,7.235013961791992,0,0.0,u,l,200,200,3,all
u-l_200_200_all_4_,200,200,207,8.753841876983643,0,0.0,u,l,200,200,4,all
u-l_200_200_all_5_,200,200,215,7.755073070526123,0,0.0,u,l,200,200,5,all
u-m_200_200_all_1_,200,200,202,11.002432107925415,0,0.0,u,m,200,200,1,all
u-m_200_200_all_2_,200,200,201,7.183809041976929,0,0.0,u,m,200,200,2,all
u-m_200_200_all_3_,200,200,200,7.664746999740601,0,0.0,u,m,200,200,3,all
u-m_200_200_all_4_,200,200,200,9.425472021102905,0,0.0,u,m,200,200,4,all
u-m_200_200_all_5_,200,200,203,7.607188940048218,0,0.0,u,m,200,200,5,all
u-u_200_200_all_1_,200,200,241,16.530375242233276,0,0.0,u,u,200,200,1,all
u-u_200_200_all_2_,200,200,295,11.704904079437256,0,0.0,u,u,200,200,2,all
u-u_200_200_all_3_,200,200,200,7.281343936920166,0,0.0,u,u,200,200,3,all
u-u_200_200_all_4_,200,200,228,9.33940601348877,0,0.0,u,u,200,200,4,all
u-u_200_200_all_5_,200,200,470,27.229687929153442,1,0.005,u,u,200,200,5,all
l-l_300_300_lexmin_1_,300,300,397,24.93637704849243,0,0.0,l,l,300,300,1,lexmin
l-l_300_300_lexmin_2_,300,300,357,22.02153182029724,0,0.0,l,l,300,300,2,lexmin
l-l_300_300_lexmin_3_,300,300,620,37.85018301010132,0,0.0,l,l,300,300,3,lexmin
l-l_300_300_lexmin_4_,300,300,661,42.097503900527954,0,0.0,l,l,300,300,4,lexmin
l-l_300_300_lexmin_5_,300,300,424,28.08704900741577,0,0.0,l,l,300,300,5,lexmin
l-m_300_300_lexmin_1_,300,300,703,40.8136522769928,0,0.0,l,m,300,300,1,lexmin
l-m_300_300_lexmin_2_,300,300,473,26.892587184906006,0,0.0,l,m,300,300,2,lexmin
l-m_300_300_lexmin_3_,300,300,416,26.413227081298828,0,0.0,l,m,300,300,3,lexmin
l-m_300_300_lexmin_4_,300,300,468,27.619412422180176,0,0.0,l,m,300,300,4,lexmin
l-m_300_300_lexmin_5_,300,300,392,25.35593819618225,0,0.0,l,m,300,300,5,lexmin
l-u_300_300_lexmin_1_,300,300,466,28.152673721313477,293,0.9766666666666667,l,u,300,300,1,lexmin
l-u_300_300_lexmin_2_,300,300,649,39.50944995880127,293,0.9766666666666667,l,u,300,300,2,lexmin
l-u_300_300_lexmin_3_,300,300,317,20.21208429336548,249,0.83,l,u,300,300,3,lexmin
l-u_300_300_lexmin_4_,300,300,404,25.745334148406982,284,0.9466666666666667,l,u,300,300,4,lexmin
l-u_300_300_lexmin_5_,300,300,434,27.546016931533813,296,0.9866666666666667,l,u,300,300,5,lexmin
m-l_300_300_lexmin_1_,300,300,303,18.534221172332764,0,0.0,m,l,300,300,1,lexmin
m-l_300_300_lexmin_2_,300,300,301,18.379199981689453,0,0.0,m,l,300,300,2,lexmin
m-l_300_300_lexmin_3_,300,300,300,18.26261281967163,0,0.0,m,l,300,300,3,lexmin
m-l_300_300_lexmin_4_,300,300,301,18.120333909988403,0,0.0,m,l,300,300,4,lexmin
m-l_300_300_lexmin_5_,300,300,301,18.153416872024536,0,0.0,m,l,300,300,5,lexmin
m-m_300_300_lexmin_1_,300,300,727,40.24020290374756,0,0.0,m,m,300,300,1,lexmin
m-m_300_300_lexmin_2_,300,300,300,17.366441011428833,0,0.0,m,m,300,300,2,lexmin
m-m_300_300_lexmin_3_,300,300,585,35.89829874038696,0,0.0,m,m,300,300,3,lexmin
m-m_300_300_lexmin_4_,300,300,922,55.558854818344116,0,0.0,m,m,300,300,4,lexmin
m-m_300_300_lexmin_5_,300,300,301,18.079921007156372,0,0.0,m,m,300,300,5,lexmin
m-u_300_300_lexmin_1_,300,300,303,18.498366117477417,222,0.74,m,u,300,300,1,lexmin
m-u_300_300_lexmin_2_,300,300,301,18.207417726516724,232,0.7733333333333333,m,u,300,300,2,lexmin
m-u_300_300_lexmin_3_,300,300,414,25.749303102493286,218,0.7266666666666667,m,u,300,300,3,lexmin
m-u_300_300_lexmin_4_,300,300,301,17.907201051712036,215,0.7166666666666667,m,u,300,300,4,lexmin
m-u_300_300_lexmin_5_,300,300,301,18.43485999107361,231,0.77,m,u,300,300,5,lexmin
u-l_300_300_lexmin_1_,300,300,270,16.5986590385437,0,0.0,u,l,300,300,1,lexmin
u-l_300_300_lexmin_2_,300,300,293,18.38444709777832,0,0.0,u,l,300,300,2,lexmin
u-l_300_300_lexmin_3_,300,300,272,15.448622226715088,0,0.0,u,l,300,300,3,lexmin
u-l_300_300_lexmin_4_,300,300,292,18.55599308013916,0,0.0,u,l,300,300,4,lexmin
u-l_300_300_lexmin_5_,300,300,267,16.05228304862976,0,0.0,u,l,300,300,5,lexmin
u-m_300_300_lexmin_1_,300,300,121,5.235200881958008,0,0.0,u,m,300,300,1,lexmin
u-m_300_300_lexmin_2_,300,300,164,7.582326173782349,0,0.0,u,m,300,300,2,lexmin
u-m_300_300_lexmin_3_,300,300,204,12.424737930297852,0,0.0,u,m,300,300,3,lexmin
u-m_300_300_lexmin_4_,300,300,170,9.205912828445435,0,0.0,u,m,300,300,4,lexmin
u-m_300_300_lexmin_5_,300,300,233,12.90344786643982,0,0.0,u,m,300,300,5,lexmin
u-u_300_300_lexmin_1_,300,300,299,17.87774085998535,0,0.0,u,u,300,300,1,lexmin
u-u_300_300_lexmin_2_,300,300,296,17.453217029571533,0,0.0,u,u,300,300,2,lexmin
u-u_300_300_lexmin_3_,300,300,308,19.784592866897583,0,0.0,u,u,300,300,3,lexmin
u-u_300_300_lexmin_4_,300,300,299,19.01554775238037,0,0.0,u,u,300,300,4,lexmin
u-u_300_300_lexmin_5_,300,300,297,18.479632139205933,0,0.0,u,u,300,300,5,lexmin
l-l_300_300_extreme_1_,300,300,1493,349.3299572467804,0,0.0,l,l,300,300,1,extreme
l-l_300_300_extreme_2_,300,300,1426,299.4991579055786,0,0.0,l,l,300,300,2,extreme
l-l_300_300_extreme_3_,300,300,1246,252.82847905158997,0,0.0,l,l,300,300,3,extreme
l-l_300_300_extreme_4_,300,300,1412,326.6212658882141,0,0.0,l,l,300,300,4,extreme
l-l_300_300_extreme_5_,300,300,1457,426.253475189209,0,0.0,l,l,300,300,5,extreme
l-m_300_300_extreme_1_,300,300,466,31.101055145263672,0,0.0,l,m,300,300,1,extreme
l-m_300_300_extreme_2_,300,300,589,39.57385611534119,2,0.006666666666666667,l,m,300,300,2,extreme
l-m_300_300_extreme_3_,300,300,739,48.750584840774536,5,0.016666666666666666,l,m,300,300,3,extreme
l-m_300_300_extreme_4_,300,300,570,40.496350049972534,1,0.0033333333333333335,l,m,300,300,4,extreme
l-m_300_300_extreme_5_,300,300,523,44.14378380775452,3,0.01,l,m,300,300,5,extreme
l-u_300_300_extreme_1_,300,300,466,29.47675585746765,293,0.9766666666666667,l,u,300,300,1,extreme
l-u_300_300_extreme_2_,300,300,649,40.393665075302124,293,0.9766666666666667,l,u,300,300,2,extreme
l-u_300_300_extreme_3_,300,300,317,20.140079975128174,249,0.83,l,u,300,300,3,extreme
l-u_300_300_extreme_4_,300,300,404,25.781153917312622,284,0.9466666666666667,l,u,300,300,4,extreme
l-u_300_300_extreme_5_,300,300,434,27.25299620628357,296,0.9866666666666667,l,u,300,300,5,extreme
m-l_300_300_extreme_1_,300,300,539,66.98751783370972,0,0.0,m,l,300,300,1,extreme
m-l_300_300_extreme_2_,300,300,493,61.82483792304993,0,0.0,m,l,300,300,2,extreme
m-l_300_300_extreme_3_,300,300,448,51.0190589427948,0,0.0,m,l,300,300,3,extreme
m-l_300_300_extreme_4_,300,300,510,66.62240099906921,0,0.0,m,l,300,300,4,extreme
m-l_300_300_extreme_5_,300,300,513,920.9612972736359,0,0.0,m,l,300,300,5,extreme
m-m_300_300_extreme_1_,300,300,772,62.739490032196045,9,0.03,m,m,300,300,1,extreme
m-m_300_300_extreme_2_,300,300,1161,165.13604283332825,26,0.08666666666666667,m,m,300,300,2,extreme
m-m_300_300_extreme_3_,300,300,970,65.69355893135071,5,0.016666666666666666,m,m,300,300,3,extreme
m-m_300_300_extreme_4_,300,300,1098,104.76738214492798,32,0.10666666666666667,m,m,300,300,4,extreme
m-m_300_300_extreme_5_,300,300,1115,107.78506302833557,37,0.12333333333333334,m,m,300,300,5,extreme
m-u_300_300_extreme_1_,300,300,303,18.53060007095337,222,0.74,m,u,300,300,1,extreme
m-u_300_300_extreme_2_,300,300,301,18.22044014930725,232,0.7733333333333333,m,u,300,300,2,extreme
m-u_300_300_extreme_3_,300,300,414,25.418339014053345,218,0.7266666666666667,m,u,300,300,3,extreme
m-u_300_300_extreme_4_,300,300,301,18.210741758346558,215,0.7166666666666667,m,u,300,300,4,extreme
m-u_300_300_extreme_5_,300,300,301,18.51195001602173,231,0.77,m,u,300,300,5,extreme
u-l_300_300_extreme_1_,300,300,156,6.144794940948486,0,0.0,u,l,300,300,1,extreme
u-l_300_300_extreme_2_,300,300,142,5.554931163787842,0,0.0,u,l,300,300,2,extreme
u-l_300_300_extreme_3_,300,300,156,5.650605916976929,0,0.0,u,l,300,300,3,extreme
u-l_300_300_extreme_4_,300,300,159,7.215201139450073,0,0.0,u,l,300,300,4,extreme
u-l_300_300_extreme_5_,300,300,158,6.825196981430054,0,0.0,u,l,300,300,5,extreme
u-m_300_300_extreme_1_,300,300,69,2.3214662075042725,0,0.0,u,m,300,300,1,extreme
u-m_300_300_extreme_2_,300,300,95,4.101953029632568,0,0.0,u,m,300,300,2,extreme
u-m_300_300_extreme_3_,300,300,108,4.994678020477295,0,0.0,u,m,300,300,3,extreme
u-m_300_300_extreme_4_,300,300,75,2.8260977268218994,0,0.0,u,m,300,300,4,extreme
u-m_300_300_extreme_5_,300,300,73,3.122591018676758,0,0.0,u,m,300,300,5,extreme
u-u_300_300_extreme_1_,300,300,299,18.01899480819702,0,0.0,u,u,300,300,1,extreme
u-u_300_300_extreme_2_,300,300,296,17.64041781425476,0,0.0,u,u,300,300,2,extreme
u-u_300_300_extreme_3_,300,300,308,19.506280183792114,0,0.0,u,u,300,300,3,extreme
u-u_300_300_extreme_4_,300,300,299,18.987589120864868,0,0.0,u,u,300,300,4,extreme
u-u_300_300_extreme_5_,300,300,297,18.530406951904297,0,0.0,u,u,300,300,5,extreme
l-l_300_300_0.25_1_,300,300,1609,450.9854829311371,0,0.0,l,l,300,300,1,0.25
l-l_300_300_0.25_2_,300,300,1468,374.8916208744049,0,0.0,l,l,300,300,2,0.25
l-l_300_300_0.25_3_,300,300,1262,280.0410678386688,0,0.0,l,l,300,300,3,0.25
l-l_300_300_0.25_4_,300,300,1475,387.41011595726013,0,0.0,l,l,300,300,4,0.25
l-l_300_300_0.25_5_,300,300,1579,424.58486890792847,0,0.0,l,l,300,300,5,0.25
l-m_300_300_0.25_1_,300,300,1041,134.3523509502411,32,0.10666666666666667,l,m,300,300,1,0.25
l-m_300_300_0.25_2_,300,300,916,103.96180295944214,35,0.11666666666666667,l,m,300,300,2,0.25
l-m_300_300_0.25_3_,300,300,865,98.12839770317078,43,0.14333333333333334,l,m,300,300,3,0.25
l-m_300_300_0.25_4_,300,300,825,79.10167694091797,39,0.13,l,m,300,300,4,0.25
l-m_300_300_0.25_5_,300,300,766,101.23982405662537,25,0.08333333333333333,l,m,300,300,5,0.25
l-u_300_300_0.25_1_,300,300,425,28.014795064926147,293,0.9766666666666667,l,u,300,300,1,0.25
l-u_300_300_0.25_2_,300,300,645,44.149182081222534,294,0.98,l,u,300,300,2,0.25
l-u_300_300_0.25_3_,300,300,467,29.470033168792725,266,0.8866666666666667,l,u,300,300,3,0.25
l-u_300_300_0.25_4_,300,300,546,36.50195002555847,292,0.9733333333333334,l,u,300,300,4,0.25
l-u_300_300_0.25_5_,300,300,483,31.734951972961426,296,0.9866666666666667,l,u,300,300,5,0.25
m-l_300_300_0.25_1_,300,300,574,74.02768516540527,0,0.0,m,l,300,300,1,0.25
m-l_300_300_0.25_2_,300,300,529,68.22336721420288,0,0.0,m,l,300,300,2,0.25
m-l_300_300_0.25_3_,300,300,472,54.5359148979187,0,0.0,m,l,300,300,3,0.25
m-l_300_300_0.25_4_,300,300,546,74.08185601234436,0,0.0,m,l,300,300,4,0.25
m-l_300_300_0.25_5_,300,300,556,71.85256695747375,0,0.0,m,l,300,300,5,0.25
m-m_300_300_0.25_1_,300,300,1188,222.946063041687,71,0.23666666666666666,m,m,300,300,1,0.25
m-m_300_300_0.25_2_,300,300,1416,293.05420875549316,66,0.22,m,m,300,300,2,0.25
m-m_300_300_0.25_3_,300,300,1122,205.54349207878113,62,0.20666666666666667,m,m,300,300,3,0.25
m-m_300_300_0.25_4_,300,300,1234,236.36290097236633,58,0.19333333333333333,m,m,300,300,4,0.25
m-m_300_300_0.25_5_,300,300,1310,1359.0369789600372,75,0.25,m,m,300,300,5,0.25
m-u_300_300_0.25_1_,300,300,599,38.81560397148132,229,0.7633333333333333,m,u,300,300,1,0.25
m-u_300_300_0.25_2_,300,300,418,28.203279972076416,242,0.8066666666666666,m,u,300,300,2,0.25
m-u_300_300_0.25_3_,300,300,349,22.416667938232422,229,0.7633333333333333,m,u,300,300,3,0.25
m-u_300_300_0.25_4_,300,300,743,49.15125775337219,223,0.7433333333333333,m,u,300,300,4,0.25
m-u_300_300_0.25_5_,300,300,329,21.600341081619263,238,0.7933333333333333,m,u,300,300,5,0.25
u-l_300_300_0.25_1_,300,300,192,8.901772022247314,0,0.0,u,l,300,300,1,0.25
u-l_300_300_0.25_2_,300,300,181,8.337993860244751,0,0.0,u,l,300,300,2,0.25
u-l_300_300_0.25_3_,300,300,192,8.365466117858887,0,0.0,u,l,300,300,3,0.25
u-l_300_300_0.25_4_,300,300,194,10.184538125991821,0,0.0,u,l,300,300,4,0.25
u-l_300_300_0.25_5_,300,300,194,9.850229978561401,0,0.0,u,l,300,300,5,0.25
u-m_300_300_0.25_1_,300,300,111,4.9647722244262695,0,0.0,u,m,300,300,1,0.25
u-m_300_300_0.25_2_,300,300,129,6.449195146560669,0,0.0,u,m,300,300,2,0.25
u-m_300_300_0.25_3_,300,300,179,11.798136949539185,0,0.0,u,m,300,300,3,0.25
u-m_300_300_0.25_4_,300,300,136,5.983515977859497,0,0.0,u,m,300,300,4,0.25
u-m_300_300_0.25_5_,300,300,122,5.9335761070251465,0,0.0,u,m,300,300,5,0.25
u-u_300_300_0.25_1_,300,300,329,22.927518844604492,0,0.0,u,u,300,300,1,0.25
u-u_300_300_0.25_2_,300,300,317,20.488829135894775,0,0.0,u,u,300,300,2,0.25
u-u_300_300_0.25_3_,300,300,303,19.820440769195557,0,0.0,u,u,300,300,3,0.25
u-u_300_300_0.25_4_,300,300,327,22.983537197113037,0,0.0,u,u,300,300,4,0.25
u-u_300_300_0.25_5_,300,300,317,21.338620901107788,0,0.0,u,u,300,300,5,0.25
l-l_300_300_0.5_1_,300,300,1678,549.6113660335541,0,0.0,l,l,300,300,1,0.5
l-l_300_300_0.5_2_,300,300,1567,504.28544783592224,0,0.0,l,l,300,300,2,0.5
l-l_300_300_0.5_3_,300,300,1261,317.49253702163696,0,0.0,l,l,300,300,3,0.5
l-l_300_300_0.5_4_,300,300,1589,516.1107230186462,0,0.0,l,l,300,300,4,0.5
l-l_300_300_0.5_5_,300,300,1679,547.527349948883,0,0.0,l,l,300,300,5,0.5
l-m_300_300_0.5_1_,300,300,1294,197.00092315673828,79,0.2633333333333333,l,m,300,300,1,0.5
l-m_300_300_0.5_2_,300,300,1387,199.82206511497498,72,0.24,l,m,300,300,2,0.5
l-m_300_300_0.5_3_,300,300,1289,171.5231990814209,79,0.2633333333333333,l,m,300,300,3,0.5
l-m_300_300_0.5_4_,300,300,1206,164.29835414886475,68,0.22666666666666666,l,m,300,300,4,0.5
l-m_300_300_0.5_5_,300,300,1049,156.28012609481812,65,0.21666666666666667,l,m,300,300,5,0.5
l-u_300_300_0.5_1_,300,300,425,29.909491777420044,293,0.9766666666666667,l,u,300,300,1,0.5
l-u_300_300_0.5_2_,300,300,645,47.41334390640259,294,0.98,l,u,300,300,2,0.5
l-u_300_300_0.5_3_,300,300,977,67.16372489929199,269,0.8966666666666666,l,u,300,300,3,0.5
l-u_300_300_0.5_4_,300,300,546,37.66941165924072,292,0.9733333333333334,l,u,300,300,4,0.5
l-u_300_300_0.5_5_,300,300,483,31.461880922317505,296,0.9866666666666667,l,u,300,300,5,0.5
m-l_300_300_0.5_1_,300,300,640,92.08484411239624,0,0.0,m,l,300,300,1,0.5
m-l_300_300_0.5_2_,300,300,576,95.49126100540161,0,0.0,m,l,300,300,2,0.5
m-l_300_300_0.5_3_,300,300,505,71.80362701416016,0,0.0,m,l,300,300,3,0.5
m-l_300_300_0.5_4_,300,300,555,106.3667619228363,0,0.0,m,l,300,300,4,0.5
m-l_300_300_0.5_5_,300,300,593,101.68362402915955,0,0.0,m,l,300,300,5,0.5
m-m_300_300_0.5_1_,300,300,1404,309.3967590332031,88,0.29333333333333333,m,m,300,300,1,0.5
m-m_300_300_0.5_2_,300,300,1598,399.69915223121643,105,0.35,m,m,300,300,2,0.5
m-m_300_300_0.5_3_,300,300,1371,282.4280571937561,85,0.2833333333333333,m,m,300,300,3,0.5
m-m_300_300_0.5_4_,300,300,1554,368.4586532115936,90,0.3,m,m,300,300,4,0.5
m-m_300_300_0.5_5_,300,300,1627,418.6585111618042,103,0.3433333333333333,m,m,300,300,5,0.5
m-u_300_300_0.5_1_,300,300,599,40.2335319519043,229,0.7633333333333333,m,u,300,300,1,0.5
m-u_300_300_0.5_2_,300,300,418,28.95408296585083,242,0.8066666666666666,m,u,300,300,2,0.5
m-u_300_300_0.5_3_,300,300,349,23.074954986572266,229,0.7633333333333333,m,u,300,300,3,0.5
m-u_300_300_0.5_4_,300,300,743,51.17883110046387,223,0.7433333333333333,m,u,300,300,4,0.5
m-u_300_300_0.5_5_,300,300,329,21.463653802871704,238,0.7933333333333333,m,u,300,300,5,0.5
u-l_300_300_0.5_1_,300,300,228,12.971264123916626,0,0.0,u,l,300,300,1,0.5
u-l_300_300_0.5_2_,300,300,221,12.531612157821655,0,0.0,u,l,300,300,2,0.5
u-l_300_300_0.5_3_,300,300,228,12.555338859558105,0,0.0,u,l,300,300,3,0.5
u-l_300_300_0.5_4_,300,300,230,14.254919052124023,0,0.0,u,l,300,300,4,0.5
u-l_300_300_0.5_5_,300,300,228,13.819037914276123,0,0.0,u,l,300,300,5,0.5
u-m_300_300_0.5_1_,300,300,171,8.973753929138184,0,0.0,u,m,300,300,1,0.5
u-m_300_300_0.5_2_,300,300,174,10.108148097991943,0,0.0,u,m,300,300,2,0.5
u-m_300_300_0.5_3_,300,300,176,10.176726818084717,0,0.0,u,m,300,300,3,0.5
u-m_300_300_0.5_4_,300,300,195,11.597319841384888,0,0.0,u,m,300,300,4,0.5
u-m_300_300_0.5_5_,300,300,172,9.58364987373352,0,0.0,u,m,300,300,5,0.5
u-u_300_300_0.5_1_,300,300,329,25.711950063705444,0,0.0,u,u,300,300,1,0.5
u-u_300_300_0.5_2_,300,300,326,23.527267932891846,0,0.0,u,u,300,300,2,0.5
u-u_300_300_0.5_3_,300,300,303,21.140680074691772,0,0.0,u,u,300,300,3,0.5
u-u_300_300_0.5_4_,300,300,331,25.233806848526,0,0.0,u,u,300,300,4,0.5
u-u_300_300_0.5_5_,300,300,369,27.405274152755737,0,0.0,u,u,300,300,5,0.5
l-l_300_300_0.75_1_,300,300,1819,663.5020637512207,0,0.0,l,l,300,300,1,0.75
